Store_name,Date,Review,Photo
라그릴리아 SPC스퀘어점,22.4.22,갈릭오일파스타 너무 짜네요 실망 인테리어 하다만 느낌. 비추천요,0
백억하누 강남본점,22.4.23,"넘 비싸다 ~ 비싼 가격 대비 맛은 그닥
다신 안갈듯",0
백억하누 강남본점,22.4.23,"한번은 가볼만함.
특별한 메뉴는 아니지만 삼합으로 먹으니 느끼하진 않다. 꽃갈비 세트보다는 삼합이 나음
룸에 화장실이 따로 있어 좋음.",1
백억하누 강남본점,22.4.23,룸에서 먹었는데 화장실도 따로있어 편하고 좋았어요,1
강남진해장,22.4.23,선지 많이있고 맛있네요 웃음,0
라그릴리아 SPC스퀘어점,22.4.24,음식맛은 그저 그랬으며 직원들의 응대태도는 무표정에 설명을 대충했으며 친절하지 않은편 이었다,0
라그릴리아 SPC스퀘어점,22.4.24,"청결한편이었으나 맛은 그저그랬습니다
직원의 응대가 무표정에 다소 불친철했습니다",0
강남진해장,22.4.25,굿,0
강남진해장,22.4.25,좋아요,0
강남진해장,22.4.25,좋아요,0
라그릴리아 SPC스퀘어점,22.4.26,좋아요 굿굿,0
라그릴리아 SPC스퀘어점,22.4.26,굿,0
강남진해장,22.4.26,굿굿,0
강남진해장,22.4.26,굿굿,0
강남진해장,22.4.26,굿굿,0
강남진해장,22.4.26,굿굿,0
강남진해장,22.4.26,굿~~~~~,0
라그릴리아 SPC스퀘어점,22.4.28,또올께요~,0
라그릴리아 SPC스퀘어점,22.4.28,진짜 맛있어요~~강남역핫플~,0
라그릴리아 SPC스퀘어점,22.4.29,좋아요,0
강남진해장,22.4.29,맛있고 영이 많아요,0
강남진해장,22.4.29,친절합니다,0
강남진해장,22.4.29,곱창전골 맛집,0
백억하누 강남본점,22.4.4,백억하누 맛집이에요 하트,1
백억하누 강남본점,22.4.4,백억전복삼합은 한번은 꼭 먹어보기~!,0
백억하누 강남본점,22.4.4,투뿔한우 엄지척👍👍👍,0
백억하누 강남본점,22.4.5,"고기만 맛잇고 조개는 솔직히 모르겟어요
서비스가 불친절한건아닌데 너무 무심해요
저녁식사예약인데 너무 추웟고 히터나 음악을 뒤늦게틀고 말귀도 어두우세요",0
강남진해장,22.4.5,"일반적인 양평해장국과 다르게
기본 간이 되어있고 베이스가 육개장과 뼈해장국같은 느낌의 칼칼한 맛이 살아있다.

남녀노소 모두 선호할 맛이고
장사가 잘되어 식자재회전이 좋아서
내장부터 야채까지 신선하여 거절 할 게 없을 맛이다.

주문하고 5분안으로 나오는 음식속도와
가격대가 좀 있지만 양 또한 많아 성인남성이 먹어도 충분히 배가 부른 양이다.

점심식사,저녁식사,술자리1차,2차,3차가 모두 가능한 매장이고 단체 십수명이 한번에 와도 받아낼 수 있을 쾌적한 공간이 마련되어 있다.

다만 해장국의 단점을 꼽자면 고추기름등 자극적이고 고열량의 내장등이 있어서인지 먹고나면 속이 살짝 더부룩함을 느낄 수 있다.",1
강남진해장,22.4.6,주차장 굿잡~,0
백억하누 강남본점,22.4.7,짱 ....요,0
강남진해장,22.4.7,맛있어요,0
백억하누 강남본점,22.4.8,"맛집이 따로 없습니다, 갓추",0
백억하누 강남본점,22.4.8,주변 지인들 데리고 갔는데 너무 만족스러워 했어요,0
백억하누 강남본점,22.4.8,저녁쯤에 와서 그런지 외관 분위기 너무 좋더라고요,1
백억하누 강남본점,22.4.8,고기가 정말 탱글하고 고소해요,0
강남진해장,22.4.8,굿굿,0
강남진해장,22.4.8,굿굿,0
강남진해장,22.4.8,굿굿,0
강남진해장,22.4.8,굿굿,0
강남진해장,22.4.8,굿굿,0
강남진해장,22.4.8,굿굿,0
강남진해장,22.4.8,굿굿,0
강남진해장,22.4.8,굿굿,0
강남진해장,22.4.8,굿,0
강남진해장,22.4.8,귯 맛집,0
강남진해장,22.4.8,친절,0
백억하누 강남본점,22.4.9,뚜뿔한우 즐기기 좋은 곳,1
백억하누 강남본점,22.4.9,룸이 있어 좋고 가족들끼리 간만에 소고기 엄청 먹음,0
백억하누 강남본점,22.4.9,"불고기 무한이여서 엄청 먹구 가네요, 한동안은 불고기 안먹어도 되겠어요",0
백억하누 강남본점,22.4.9,엄청 친절하고 엄청 맛있어요! 조만간 또 올 예정임돠,0
백억하누 강남본점,22.4.9,진정 여기는 소고기 맛집이군요 웃음,0
백억하누 강남본점,22.4.9,두번째 방문해요~ 음식 너무 맛있고 조용해서 좋았습니다!,0
백억하누 강남본점,22.4.9,지인한테 추천 해주고 갑니다👍 좋아요,1
강남진해장,22.5.11,굿 좋아요~~,0
강남진해장,22.5.11,굿,0
백억하누 강남본점,22.5.12,가족들이랑 외식하러 왔는데 대 만족입니다 맛있어요!,0
백억하누 강남본점,22.5.12,누가 뭐래도 이곳 고기 정말 맛있습니다!!,0
백억하누 강남본점,22.5.12,어머니 모시고 맛있게 식사했습니다 웃음,0
백억하누 강남본점,22.5.12,진짜 알차게 잘 먹구 갑니당,0
백억하누 강남본점,22.5.12,친절해요,1
백억하누 강남본점,22.5.12,삼합이 맛 있어요,1
백억하누 강남본점,22.5.12,저번에 지인들하고 먹어보고 맛있어서 친구랑 다시 방문했어요! 굿굿~ 넘나 맛나요,1
라그릴리아 SPC스퀘어점,22.5.12,맛있어요,0
라그릴리아 SPC스퀘어점,22.5.12,친절하지도 않고 어수선하고 음식도 그냥그럼 어게인 노노,1
라그릴리아 SPC스퀘어점,22.5.12,음식이 맛있어요,1
강남진해장,22.5.12,해장하러 가기 아주 좋은곳입니다,0
강남진해장,22.5.12,"두둥! 24시 소곱창전골
친절하시고 적당히 칼칼하고 맛있어욤!👍🏻",1
백억하누 강남본점,22.5.13,"너무 맛있게 잘 먹었어요 웃음
단체회식으로 룸 예약하고, 와인과 함께 맛난 전복이랑 소고기를 먹었어요 👍",1
백억하누 강남본점,22.5.13,전에 왔을때보다 양이 좀 적어진 것 같긴 하지만 전체적으로 맛있고 좋아요! 재방문 의사 있습니당,1
강남진해장,22.5.13,우동사리추가 볶음밥 필수! 존맛탱,1
라그릴리아 SPC스퀘어점,22.5.14,강남역 친구와,0
백억하누 강남본점,22.5.17,진짜 맛있네요,0
백억하누 강남본점,22.5.17,"분위기도 고급스럽고 깔끔하고, 환기도 잘되어서 마음에 쏙 들었어요. 게다가 고기도 맛있어서 만족만족 핵만족! 자주 올께요~",0
백억하누 강남본점,22.5.17,너무 맛있게 잘먹었어요 간만에 제대로 된 한우고기를 먹고 가네요~,0
백억하누 강남본점,22.5.17,"친절하셔서 기분 좋은 식사시간 가질 수 잇었고, 신선하고 맛있었어요",1
강남진해장,22.5.17,조아요,0
백억하누 강남본점,22.5.18,"고기 좋아하시는분들 후회없을듯하네요, 맛있게 잘먹었어요 웃음",0
백억하누 강남본점,22.5.18,맛있게 잘 먹고왔어요!! 가게도 예쁘고 청결함에 일단 기분 좋았구요 직원분들도 친절하셔서 즐거운 시간 보내고 왔습니다~,0
백억하누 강남본점,22.5.18,손님이 많은 이유가 있더랍니다. 맛집이에요,0
백억하누 강남본점,22.5.18,고기도 맛있고 친절하시고 분위기도 고풍스러운 분위기가 넘 좋았네요,0
백억하누 강남본점,22.5.18,육질도 너무 좋고 직원분들도 친절하시고 분위기도 굿 맛있게 잘먹었어요,1
강남진해장,22.5.18,푸짐하고 맛있어요,0
백억하누 강남본점,22.5.19,너무나 맛있고 좋은 시간을 보내서 좋아요~~~웃음,1
강남진해장,22.5.19,굿,0
백억하누 강남본점,22.5.2,배터지기 전까지 먹었어요. 훌륭해요,1
백억하누 강남본점,22.5.2,투뿔한우 생각날때는 앞으로 무조건 이곳입니다!,0
백억하누 강남본점,22.5.2,룸이 있어서 외식하기 좋음,0
라그릴리아 SPC스퀘어점,22.5.2,너무 맛있어요,0
라그릴리아 SPC스퀘어점,22.5.2,좋아요,0
백억하누 강남본점,22.5.21,"3층 였는데.

친절히 구워 주시고 서비스도 웃으면서 상당히 좋았습니다.

고기야 1++ 니 좋고.

다만 주차가 좀 힘들었어요",1
강남진해장,22.5.21,해장국 맛있어요,1
라그릴리아 SPC스퀘어점,22.5.24,평범한맛,0
라그릴리아 SPC스퀘어점,22.5.24,둘이 반반 나눠서 결제요청했는데 집에 와서 영수증보니 2대1로 나눠놨네요.,0
강남진해장,22.5.24,"경상도쪽 사람인데, 전날 술마시고 강남서 해장국집 찾으니 여기가 나오더라고요. 양선지해장국인데, 일명 양평해장국 스타일이 이거인걸로 알고 있습니다. 맛있어요! 음주 속풀이 잘 하고 갑니다.",1
백억하누 강남본점,22.5.25,"재료가 신선해서 더 맛있는거 같아요! 미리 예약하고 갔더니 자리 세팅 해주셨는데 옆테이블이 너무 시끄러워서 말씀드리니 바로 자리 바꿔주셨어요. 
친절하시고 음식도 대부분 맛있었네요. 셀프바에서 반찬들 추가로 자유롭게 먹을수 있으니 그것도 너무 좋았던거 같습니다. 재방문 의사 있어요!!!",1
라그릴리아 SPC스퀘어점,22.5.25,좋아요,0
라그릴리아 SPC스퀘어점,22.5.25,맛은 평범합니다,0
강남진해장,22.5.25,"맛은 있었는데 가성비는 영 안좋음
그리고 먹다 돌을 씹어서 이 나갈뻔 함 ㅡㅡ",1
라그릴리아 SPC스퀘어점,22.5.26,가격대 있는만큼 맛있어요,0
백억하누 강남본점,22.5.27,재방문의사있음 맛도리네요,0
백억하누 강남본점,22.5.28,드뎌 방문합니다~ 예약하고 맛나게 먹었어요,1
백억하누 강남본점,22.5.28,"맛있어요
가격은비싸네요",1
라그릴리아 SPC스퀘어점,22.5.28,"위치는 좋아요, 고기 맛있어요! 나머지는 가격대비 잘 모르겠음!",0
라그릴리아 SPC스퀘어점,22.5.3,굳굳,0
백억하누 강남본점,22.5.31,"단체가많아서인지 너무시끄럽고
비용대비 서비스가..별루",0
백억하누 강남본점,22.5.31,소규모 모임시 맛있고 특이한 것 먹고 싶을 때 찾기 좋아요,0
라그릴리아 SPC스퀘어점,22.5.31,가격 저렴하고 좋아요,0
강남진해장,22.5.31,굿,0
백억하누 강남본점,22.5.5,고기질도 좋고 직원분들도 친절하셔서 기분좋게 식사했습니다.,0
백억하누 강남본점,22.5.5,"고기는 그런대로 괜찮으나, 직원들은 매우 불친절했다. 다 해고 시켜야 함. 
발렛주차 도 안되고, 아주 협소한 주차공간 두자리…곧 폐업하는 분위기? 서울에 널린게 한우 구이집 인데 직원들의 태도가 마치 귀찮다는 분위기였다. 
예약도 네이버로 확인까지 받았는데 가보니 확인불가…이집은 이제 아웃.",0
백억하누 강남본점,22.5.6,룸이 있어서 회식하기 딱 좋음,0
백억하누 강남본점,22.5.6,백억전복삼합은 진짜 명품이네요 하트,0
백억하누 강남본점,22.5.6,진심 존맛탱탱구리 하트,1
백억하누 강남본점,22.5.6,"오늘 부지런히 움직인 보람이 있네요, 너무 좋은 선택이에요",0
백억하누 강남본점,22.5.6,고기뿐만 아니라 추가한 음식들도 다 맛있어요~,1
백억하누 강남본점,22.5.6,고기질도 좋고 각종 사이드나 음식들도 꽤 깔끔하고 맛있었다,0
백억하누 강남본점,22.5.7,"개인룸이 있고 룸안에 화장실이 있어
너무 편하고 좋았는데 옆에 개인 서랍이 있는지
직원분 한분이 노크도 없이 들어오고 왔다갔다
하는게 계속 신경 쓰이고 불편했네요
룸으로 괜히 돈주고 잡은건 아닌데요...
그거말고는 메인으로 서빙해주시는 분은 친절하시고
음식도 맛있고 양도 많고 괜찮았어요",1
백억하누 강남본점,22.5.7,백억전복삼합 굿👍,1
백억하누 강남본점,22.5.8,"고기도, 추가한 음식들도 진짜 맛있었어요",1
백억하누 강남본점,22.5.8,역시 전복은 완도가 찐이지요👍👍👍,1
백억하누 강남본점,22.5.8,투뿔한우👍짱맛,0
강남진해장,22.6.1,날 더운데 국밥먹고 있는데 에어컨 탁 꺼버리더라구요.,0
백억하누 강남본점,22.6.11,맛있네요 또오고싶어요!,0
백억하누 강남본점,22.6.11,좋아요 이만한 한우집어디없는것같은데 잘 온듯요 ~~ 만족합니다,0
백억하누 강남본점,22.6.11,친절하시고 음식 퀄리티도 굿이에요,0
백억하누 강남본점,22.6.11,한우맛 고급지고 속편하게 먹었네요 하트,0
백억하누 강남본점,22.6.11,맛있어요,0
라그릴리아 SPC스퀘어점,22.6.11,"엘리베이터가 shake shake 안쪽이라 불편해요
하지만 단체모임하기엔 좋아요",0
라그릴리아 SPC스퀘어점,22.6.12,모임하기 딱 좋아요,0
백억하누 강남본점,22.6.13,돈이 아깝지 않은 곳 오히려 더 먹고싶어짐 또또또 올게요,0
백억하누 강남본점,22.6.13,친절하고 맛있는 한우집 인정합니다.,0
백억하누 강남본점,22.6.13,사람 엄청 많길래 얼마나맛있겠어 했는데 진짜 굳이네여 만족스러버요 입에서 녹는다는게 뭔지 알거같음 좋아요,0
백억하누 강남본점,22.6.13,매장이 관리 잘한듯이 깔끔하고 직원분들도 굉장히 친절하세요 기분 죠아져써요 웃음,0
백억하누 강남본점,22.6.13,가격대비 양 많고 맛있었어요 가족데리고 꼭 올겁니다,0
백억하누 강남본점,22.6.13,헤헤 좋아요! 사랑합니다 사장님 진짜 잘먹구가요!,0
백억하누 강남본점,22.6.13,한우 퀄리티 무엇? 이가격에 이 퀄리티라니! 이마를 딱 치고 갑니다 맛있어요!,0
백억하누 강남본점,22.6.13,굉장히 깔끔하고 위생적이였어요 그래서 믿음이 갔다는~웃음 한우도 맛있게 먹고 만족스럽게 나왔습니다~웃음,0
라그릴리아 SPC스퀘어점,22.6.13,음식이 맛있어요,0
강남진해장,22.6.13,"그냥 보통이에요.
테이블에 향신료 비치가 좀 들쑥날쑥이고 통을 만지면 좀 끈끈한데 비치된 물티슈는 없네요.",0
라그릴리아 SPC스퀘어점,22.6.14,청첩모임했어요,0
라그릴리아 SPC스퀘어점,22.6.14,"매장은 크고 넓은데도 예약은 필수! 손님들로 가득차네요. 음식도 다 맛있고, 스테이크 돌판이 너무 작고 가운데가 솟은 형태라 고기 썰면서 자꾸 아래로 떨어져서 곤란했어요. 식전빵은 한번 리필 가능하구요. 화장실은 휴지통 큰걸 비치해서 문 열고 들어가기가 불편할 정도. 조금 작은거로 다른 위치에 두면 좋을 듯 해요. 대체적으로 깨끗하고 좋은편인데 매장 인테리어는 특색이 없어서 좀 아쉬웠고 메인 출입문 안내가 작아서 그냥 찾아가기엔 힘들었어요.",1
강남진해장,22.6.14,넘 맛있어요,0
백억하누 강남본점,22.6.15,삼합은 괜찮아요 근데 살치살 120g 가격이 너무 비싸네요 실망,0
강남진해장,22.6.15,양이 많아요,0
강남진해장,22.6.15,굿,0
백억하누 강남본점,22.6.16,여기 진짜 맛있음 웃음,1
라그릴리아 SPC스퀘어점,22.6.16,좋아요,0
라그릴리아 SPC스퀘어점,22.6.16,맛있어요~,0
라그릴리아 SPC스퀘어점,22.6.16,굿,0
라그릴리아 SPC스퀘어점,22.6.16,굿,0
백억하누 강남본점,22.6.17,사장님 직원분들 친절하시고 고기도 진짜 맛나서 돈벌어서 다시 또 오고싶네요 잘먹었어요~,1
백억하누 강남본점,22.6.17,양껏 배불리 먹구갑니다 한우는 언제나 옳다 또 힘내서 하루하루 살아야지 으쌰으쌰,1
