,store_name,date,review,photo,length,review_ckeck
2725,딘타이펑 강남점,2020.10.28,왜 이렇게 사람이 많은지 모르겠어요   꿔바로우 싱겁고 우육면도 가격대비 대실망,1,44,왜 이렇게 사람이 많은지 모르겠어요 꿔 바로 우 싱 겁도 우육 면도 가격 대비 대실망
2726,파파야리프,2020.10.28,맛있었어요,1,5,맛있었어요
2727,파파야리프,2020.10.28,쏨땀 치킨캐슈넛 너무너무 마싯어용실망,0,20,쏨 땀 치킨 캐슈너트 너무너무 마싰어요 실망
2728,우동명가기리야마본진,2020.10.28,자루소바 완전 쫄깃하고 맛있어요,1,17,자루 속 바와는 전 쫄깃하고 맛있어요
2729,느린마을양조장 강남점,2020.10.28,비교적쾌적하며 가성비도좋아요,0,15,비교적 쾌적하며 구성비도 좋아요
2730,느린마을양조장 강남점,2020.10.28,지하라는 점과 호출벨이 없어서 불편하다는 점 빼고 시설은 좋아요 서빙하는 직원도 친절했습니다 다만 음식은 정말 별로예요 모듬전이 별로라고 친구가 그래서 직원 추천을 받고 육전을 시켰는데 그 육전도 별로이니 전종류는 시키지마세요실망,0,128,지하라는 점과 호출 벨이 없어서 불편하다는 점 빼고 시설은 좋아 요서 빙하는 직원도 친절했습니다 다만 음식은 정말 별로예요 모둠전이 별로라고 친구가 그래서 직원 추천을 받고 육전을 시켰는데 그 육전도 별로 이니 전 종류는 시키지 마세요 실망
2731,화기애애 강남역점,2020.10.29,고기로 유명한 이유가 있었군요  듣던대로 정말 맛있구요  고기 싱싱하고 구우면  정말 맛있어요 밑반찬도  굉장히 맛있네요,0,67,고기로 유명한 이유가 있었군 욕 듣던 대로 정말 맛있고요 고기 싱싱하고 구우면 정말 맛있어요 밑반찬도 굉장히 맛있네요
2732,화기애애 강남역점,2020.10.29,분위기도 너무 좋고 직원분들  밝게 웃으시며 응대해주시니  음식 먹는내내 기분이 좋네요웃음,0,50,분위기도 너무 좋고 직원분들 밝게 웃으시며 응대해주시니 음식 먹는 내내 기분이 좋네요 웃음
2733,화기애애 강남역점,2020.10.29,서비스도 좋고 고기가  일단 퀄리티와 신선도가 좋아서  자주 오고 싶은 곳이네요,0,44,서비스도 좋고 고기가 일단 퀄리티와 신선도가 좋아서 자주 오고 싶은 곳이네요
2734,화기애애 강남역점,2020.10.29,계란찜과 김치찌개  진짜 맛있구요 고기는  더할나위 없네요  맛집으로 인정합니다,0,44,계란찜과 김치찌개 진짜 맛있고요 고기는 더할 나위 없네요 맛 집으로 인정합니다
2735,화기애애 강남역점,2020.10.29,고기가일단 기본적으로 맛있구요  서비스도 마음에 들어요  고기 불맛이 죽입니다,0,43,고기가 일단 기본적으로 맛있고요 서비스도 마음에 들어요 고기 불 맛이 죽입니다
2736,화기애애 강남역점,2020.10.29,가게가 굉장히 쾌적하고  깔끔하네요 굿굿  친절해서 더욱 좋았어요 자주 올께요,0,43,가게가 굉장히 쾌적하고 깔끔하네요 굿굿 친절해서 더욱 좋았어요 자주 올게요
2737,화기애애 강남역점,2020.10.29,정말 맛있는곳을찿았다 아호 너무맛있어요 다음에 또가고싶어져요 웃음하트  사장님 항상 대박나세요 감사합니다,0,58,정말 맛있는 곳을 찾았다 아호 너무 맛있어요 다음에 또 가고 싶어져 요 웃음 하트 사장님 항상 대박 나세 요 감사합니다
2738,화기애애 강남역점,2020.10.29,와하트맛있네요  맛있게 잘먹었습니다 너무맛있어요  사장님 항상대박 나세요  감사함니다,0,47,와 하트 맛있네요 맛있게 잘 먹었습니다 너무 맛있어요 사장님 항상 대박 나세 요 감사합니다
2739,화기애애 강남역점,2020.10.29,고기집은 국수맛있으면 그냥 자꾸자꾸 생각나요여기 동차미국수 참 맛있어요  고기는 당연히 질이 너무 좋네요  너무 맛있네요참,0,68,고깃집은 국수 맛있으면 그냥 자꾸자꾸 생각나요 여기도 차 미국 수참 맛있어요 고기는 당연히 질이 너무 좋네요 너무 맛있네요 참
2740,화기애애 강남역점,2020.10.29,소고기가질이 너무 좋네요  치즈랑 같이 구워서 먹으니까 풍미가 너무 좋아요 고기 반찬이 너무 잘 어울리네요,0,59,소고기가 질이 너무 좋네요 치즈랑 같이 구워서 먹으니까 풍미가 너무 좋아요 고 기 반찬이 너무 잘 어울리네요
2741,시골야채된장,2020.10.29,위생이 더럽다 불친절하다 다시는 가고 싶지 않다 진짜 너무 실망,0,35,위생이 더럽다 불친절하다 다시는 가고 싶지 않다 진짜 너무 실망
2742,백억하누 강남본점,2020.10.29,맛있게 잘먹었어요  서비스도 좋고 괜찮습니다,0,24,맛있게 잘 먹었어요 서비스도 좋고 괜찮습니다
2743,강남진해장,2020.10.29,굿,0,1,굿
2744,파파야리프,2020.10.29,조아요,0,3,좋아요
2745,느린마을양조장 강남점,2020.10.29,음식도 맛있고 막걸리가 제일 맛있어요  근데 서빙하시는 분이 너무사람을 불편하게 만들어요 저희가 어려서 대답을 대충하시고 무시하시는건지 모르겠는데남자 직원분 너무 불친절하게 느껴졌어요,0,102,음식도 맛있고 막걸리가 제일 맛있어요 근데 서빙하시는 분이 너무 사람을 불편하게 만들어 요 저희가 어려서 대답을 대충 하시고 무시하시는 건지 모르겠는데 남자 직원분 너무 불친절하게 느껴졌어요
2746,화기애애 강남역점,2020.10.3,테라스에서 식사하기 좋았어요웃음,0,17,테라스에서 식사하기 좋았어 요 웃음
2747,담소사골순대 강남본점,2020.10.3,굿,0,1,굿
2748,딘타이펑 강남점,2020.10.3,맛있어요 소려유 웃음,0,11,맛있어 요 소려 이 웃음
2749,딘타이펑 강남점,2020.10.3,서비스나 직원응대는 좋았습니다   그러나 소룡포는 미지근하고 맛도 그저 그랬습니다   거리 두기라고 하는데 테이블 간격도 너무 가까웠습니다 ,0,78,서비스나 직원 응대는 좋았습니다 그러나 소룡 푸는 미지근하고 맛도 그저 그랬습니다 거리 두기라고 하는데 테이블 간격도 너무 가까웠습니다
2750,딘타이펑 강남점,2020.10.3,일단 명절인대 직원분들 출근해서도 친절해서 좋았구요 소오롱바오도 맛있었습니다 볶음밥도 맛있구요 다만 감귤에이드는 너무싱거워서 진하게 다시한번 부탁드렸는데 귤맛이 아예안나요 실망 레시피 조절이 좀 필요할듯요 감귤에이드인대 사이다보다 더 밍밍했어요 그래도 메인요리가 맛있어서 매우 만족요,0,158,일단 명절인 대 직원분들 출근해서도 친절해서 좋았고요 소오 롱 바오도 맛있었습니다 볶음밥도 맛있고요 다만 감귤 에이드는 너무 싱거워서 진하게 다시 한 번 부탁드렸는데 귤맞이 아예 안 나요 실망 레시피 조절이 좀 필요할 듯 요 감귤 에이드인 대사이다 보다 더 밍밍했어요 그래도 메인 요리가 맛있어서 매우 만족요
2751,파파야리프,2020.10.3,쌀국수 국물도 맛있고 뿌 팟퐁커리도 괜찮아요 ,0,25,쌀국수 국물도 맛있고 뿌팟퐁 카레도 괜찮아요
2752,백억하누 강남본점,2020.10.30,친절하고 잘 구워 주시고 좋아요,0,17,친절하고 잘 구워주시고 좋아요
2753,라그릴리아 SPC스퀘어점,2020.10.30,굿굿,0,2,굿굿
2754,라그릴리아 SPC스퀘어점,2020.10.30,맛나요,1,3,맛나요
2755,봉추찜닭 강남주공공이점,2020.10.30,밑반찬도 없고 그저그럭,0,12,밑반찬도 없고 그저 그럭
2756,느린마을양조장 강남점,2020.10.30,,1,0,
2757,시골야채된장,2020.10.31,역쉬 맛집이예요 맛있어서 포장했어요포장하면 더 많이주신데요 웃음,0,35,역시 맛 집이 예 요 맛있어서 포장했어요 포장하면 더 많이 주신대요 웃음
2758,시골야채된장,2020.10.31,수요미식회나온집 아닙니다  속지마세요  너무 속상했어요,0,30,수요 미식회 나 온 집 아닙니 다 속지 마세요 너무 속상했어요
2759,고양이부엌,2020.10.31,맛있는데 점원분 바빠보여요,0,14,맛있는데 점원분 바빠 보여요
2760,백억하누 강남본점,2020.10.31,예약했더니 육회서비스를 주셨는데 육회도 너무 맛있거 삼합도 너무 맛있었어요 굿굿,0,44,예약했더니 육회 서비스를 주셨는데 육회도 너무 맛있게 삼합도 너무 맛있었어요 굿굿
2761,라그릴리아 SPC스퀘어점,2020.10.31,맛있어요,0,4,맛있어요
2762,강남진해장,2020.10.31,맛있어요,0,4,맛있어요
2763,강남진해장,2020.10.31,친절해요,0,4,친절해요
2764,딘타이펑 강남점,2020.10.31,겁나 친절하고 맛있어요,0,12,겁나 친절하고 맛있어요
2765,딘타이펑 강남점,2020.10.31,항상 가서 먹다가 코로나 시국 이후에는 주로 배달해서 먹네요 면 만두 같은 요리가 배달이 될까 생각했는데 면 따로 소스 따로 주시고 샤오롱바오도 흔들리  지 않고 식지 않게 잘 포장해서 주시네요 매번 감사합니다 웃음,0,120,항상 가서 먹다가 코로나 시국 이후에는 주로 배달해서 먹네요 면 만두 같은 요리가 배달이 될까 생각했는데 면 따로 소스 따로 주시고 샤오 롤바 오도 흔들리지 않고 식지 않게 잘 포장해서 주시네요 매번 감사합니다 웃음
2766,파파야리프,2020.10.31,,1,0,
2767,파파야리프,2020.10.31,여기 스파게티는 제 최애가 됐습니당🥺 매콤하고 해산물도 들어있어서 너무 맛있어용하트,1,46,여기 스파게티는 제 최애가 됐습니 당🥺매콤하고 해산물도 들어있어서 너무 맛있어 용하트
2768,Pavox,2020.10.31,빨리나가라고만 안햇으면,0,12,빨리 나가라고만 안 했으면
2769,고양이부엌,2020.10.4,예전에는 맛이 좋았을지 모르겠지만 지금 그냥 달기만한 떡볶이 입니다  1점 드린건 저도 같이 음식하는 입장에서 충격이었던 것은 콩나물을 어떻게 관리하는지 모르겠지만 상해가고 있는걸 주시면 어떡하자는거죠 그리고 떡에서 신맛맙니다  그리고 지금 시기에 기본중 기본은 마스크쓰고 주방에서 일하는 겁니다 제발 정신차리세요  절대 전 다신 안갑니다,0,189,예전에는 맛이 좋았을지 모르겠지만 지금 그냥 달기만 한 떡볶이입니다 1점 드린 건 저도 같이 음식 하는 입장에서 충격이었던 것은 콩나물을 어떻게 관리하는지 모르겠지만 상해 가고 있는 걸 주시면 어떡하자는 거죠 그리고 떡에서 신맛 맙니다 그리고 지금 시기에 기본 중 기본은 마스크 쓰고 주방에서 일하는 겁니다 제발 정신 차리세요 절대 전 다신 안 갑니다
2770,라그릴리아 SPC스퀘어점,2020.10.4,분위기좋고 맛있어요,0,10,분위기 좋고 맛있어요
2771,강남진해장,2020.10.4,진짜 이렇게 예의없는 곳 처음이네요  다짜고짜 반말하시고 몇시부터 아직까지 있네 라고 말씀하시면서 나가라는 식의 말과 젊은 것들이 뭐라 해봤자 젊은 것들인데 라는 말들 24시간이라서 조선족이모를 쓰시는 것 같은데 서비스교육부터 시키셨으면 하네요,0,136,진짜 이렇게 예의 없는 곳 처음이네요 다 짜고 차 반말하시고 몇 시부터 아직까지 있네라고 말씀하시면서 나가라는 식의 말과 젊은 것들이 뭐라 해봤자 젊은 것들인데라는 말들 24시간이라서 조선족이 모를 쓰시는 것 같은데 서비스 교육부터 시키셨으면 하네요
2772,딘타이펑 강남점,2020.10.4,맛있지만 좀 비쌈,1,9,맛있지만 좀 비쌈
2773,딘타이펑 강남점,2020.10.4,어려서부터 이야기만 들어봤지 처음 딘타이펑에 방문했어요 직원분들이 지나치게 친절하십니다 제 기준으로 식다에서의 좋은 서비스란 상대방이 거절 할 수 없는 제안을 하는것인데요 뜨거웠던 바오들을 식혀서 조심조심 먹는데 직원 한 분이 오셔서 남아있던 바오들을 다시 데워드릴까요라고 말해주셔서 많이 감탄했습니다 추가 반찬 덜어드릴때 테이블을 등지고 예쁘게 담아서 서빙하는 모습 그릇이 뜨거우니 조심해달라는 한마디도 인상적이었고 주방 안밖으로 열심히 일하시는 모습이 멋져보였습니다 다음에 또 방문하겠습니다 ,1,277,어려서부터 이야기 만들어봤지 처음 딘타이펑에 방문했어요 직원분들이 지나치게 친절하십니다 제 기준으로 식다에서의 좋은 서비스란 상대방이 거절할 수 없는 제안을 하는 것인데 요 뜨거웠던 바오들을 식혀서 조심조심 먹는데 직원 한 분이 오셔서 남아있던 바오들을 다시 데워드릴까 오라고 말해주셔서 많이 감탄했습니다 추가 반찬 덜어드릴 때 테이블을 등지고 예쁘게 담아서 서빙하는 모습 그릇이 뜨거우니 조심해 달라는 한마디도 인상적이었고 주방 안 밖으로 열심히 일하시는 모습 이 멋져 보였습니다 다음에 또 방문하겠습니다
2774,파파야리프,2020.10.4,똠양꿍이 맛있습니다,0,10,똠얌꿍이 맛있습니다
2775,을밀대 강남점,2020.10.5,면이 진짜 쫄깃해요,1,10,면이 진짜 쫄깃해요
2776,을밀대 강남점,2020.10.5,육수도 맛있고 면도 씹을수록 고소해요  평양냉면 좋아하시면 강추,1,35,육수도 맛있고 면도 씹을수록 고소해 용평 양 냉면 좋아하시면 강추
2777,담소사골순대 강남본점,2020.10.5,맛있어요,0,4,맛있어요
2778,담소사골순대 강남본점,2020.10.5,맛은 있으나 손님 응대가 부족한편,0,18,맛은 있으나 손님 응대가 부족한 편
2779,라그릴리아 SPC스퀘어점,2020.10.5,라그릴리아  강남점  굿초이스,0,16,라그 릴리앙 강남점 굿초이스
2780,딘타이펑 강남점,2020.10.5,발열체크하고 입장 내부는 환기가 좀 되면 좋을텐데 하는 아쉬움 서버분들 모두 친절하셨고 맛은 딘타이펑맛 게살스프는 아쉽지만 딤섬이랑 볶음밥은 딘타이펑맛 ,1,85,발열 체크하고 입장 내부는 환기가 좀 되면 좋을 텐데 하는 아쉬움 서버분들 모두 친절하셨고 맛은 딘타이펑 맞게 살 수프는 아쉽지만 딤섬이랑 볶음밥은 딘타이펑 맛
2781,청류벽,2020.10.6,서비스 최악  손님이 들어오든 말든 쳐다보지도 않음  몇 분 동안 서있어야 겨우 자리 안내 받을 수 있음,0,58,서비스 최악 손님이 들어오든 말든 쳐다보지도 않음 몇 분 동안 서 있어야 겨우 자리 안내받을 수 있음
2782,고양이부엌,2020.10.6,짜장 떡볶이 진짜 맛있어요,0,14,짜장 떡볶이 진짜 맛있어요
